id_line,marker,date,description
1124,WARNING,2017-11-10 20:58:20," pg openerp.modules.graph: module some_product_blog_v2: not installable, skipped"
1125,WARNING,2017-11-10 20:58:20, pg openerp.modules.module: module profile_management: module not found
1126,WARNING,2017-11-10 20:58:20," pg openerp.modules.graph: module profile_management: not installable, skipped"
1127,WARNING,2017-11-10 20:58:20, pg openerp.modules.module: module web_tree_image: module not found
1128,WARNING,2017-11-10 20:58:20," pg openerp.modules.graph: module web_tree_image: not installable, skipped"
1129,WARNING,2017-11-10 20:58:20, pg openerp.modules.module: module web_ckeditor4: module not found
1130,WARNING,2017-11-10 20:58:20," pg openerp.modules.graph: module web_ckeditor4: not installable, skipped"
1131,WARNING,2017-11-10 20:58:20, pg openerp.modules.module: module some_product_uys: module not found
1132,WARNING,2017-11-10 20:58:20," pg openerp.modules.graph: module some_product_uys: not installable, skipped"
1133,WARNING,2017-11-10 20:58:20, pg openerp.modules.module: module some_product_faq: module not found
1134,WARNING,2017-11-10 20:58:20," pg openerp.modules.graph: module some_product_faq: not installable, skipped"
1135,WARNING,2017-11-10 20:58:20, pg openerp.modules.module: module flixo_online: module not found
1136,WARNING,2017-11-10 20:58:20," pg openerp.modules.graph: module flixo_online: not installable, skipped"
1137,WARNING,2017-11-10 20:58:20, pg openerp.modules.module: module super_mail: module not found
1138,WARNING,2017-11-10 20:58:20," pg openerp.modules.graph: module super_mail: not installable, skipped"
1139,WARNING,2017-11-10 20:58:20, pg openerp.modules.module: module internal_thread: module not found
1140,WARNING,2017-11-10 20:58:20," pg openerp.modules.graph: module internal_thread: not installable, skipped"
1141,WARNING,2017-11-10 20:58:20, pg openerp.modules.graph: Some modules were not loaded.
1142,WARNING,2017-11-10 20:58:25, pg openerp.modules.module: module some_product_blog_v2: module not found
1143,WARNING,2017-11-10 20:58:25," pg openerp.modules.graph: module some_product_blog_v2: not installable, skipped"
1144,WARNING,2017-11-10 20:58:25, pg openerp.modules.module: module profile_management: module not found
1145,WARNING,2017-11-10 20:58:25," pg openerp.modules.graph: module profile_management: not installable, skipped"
1146,WARNING,2017-11-10 20:58:25, pg openerp.modules.module: module web_tree_image: module not found
1147,WARNING,2017-11-10 20:58:25," pg openerp.modules.graph: module web_tree_image: not installable, skipped"
1148,WARNING,2017-11-10 20:58:25, pg openerp.modules.module: module web_ckeditor4: module not found
1149,WARNING,2017-11-10 20:58:25," pg openerp.modules.graph: module web_ckeditor4: not installable, skipped"
1150,WARNING,2017-11-10 20:58:25, pg openerp.modules.module: module some_product_uys: module not found
1151,WARNING,2017-11-10 20:58:25," pg openerp.modules.graph: module some_product_uys: not installable, skipped"
1152,WARNING,2017-11-10 20:58:25, pg openerp.modules.module: module some_product_faq: module not found
1153,WARNING,2017-11-10 20:58:25," pg openerp.modules.graph: module some_product_faq: not installable, skipped"
1154,WARNING,2017-11-10 20:58:25, pg openerp.modules.module: module flixo_online: module not found
1155,WARNING,2017-11-10 20:58:25," pg openerp.modules.graph: module flixo_online: not installable, skipped"
1156,WARNING,2017-11-10 20:58:25, pg openerp.modules.module: module super_mail: module not found
1157,WARNING,2017-11-10 20:58:25," pg openerp.modules.graph: module super_mail: not installable, skipped"
1158,WARNING,2017-11-10 20:58:25, pg openerp.modules.module: module internal_thread: module not found
1159,WARNING,2017-11-10 20:58:25," pg openerp.modules.graph: module internal_thread: not installable, skipped"
1160,WARNING,2017-11-10 20:58:25, pg openerp.modules.graph: Some modules were not loaded.
1161,WARNING,2017-11-10 20:58:28, pg openerp.modules.module: module some_product_blog_v2: module not found
1162,WARNING,2017-11-10 20:58:28," pg openerp.modules.graph: module some_product_blog_v2: not installable, skipped"
1163,WARNING,2017-11-10 20:58:28, pg openerp.modules.module: module profile_management: module not found
1164,WARNING,2017-11-10 20:58:28," pg openerp.modules.graph: module profile_management: not installable, skipped"
1165,WARNING,2017-11-10 20:58:28, pg openerp.modules.module: module web_tree_image: module not found
1166,WARNING,2017-11-10 20:58:28," pg openerp.modules.graph: module web_tree_image: not installable, skipped"
1167,WARNING,2017-11-10 20:58:28, pg openerp.modules.module: module web_ckeditor4: module not found
1168,WARNING,2017-11-10 20:58:28," pg openerp.modules.graph: module web_ckeditor4: not installable, skipped"
1169,WARNING,2017-11-10 20:58:28, pg openerp.modules.module: module some_product_uys: module not found
1170,WARNING,2017-11-10 20:58:28," pg openerp.modules.graph: module some_product_uys: not installable, skipped"
1171,WARNING,2017-11-10 20:58:28, pg openerp.modules.module: module some_product_faq: module not found
1172,WARNING,2017-11-10 20:58:28," pg openerp.modules.graph: module some_product_faq: not installable, skipped"
1173,WARNING,2017-11-10 20:58:28, pg openerp.modules.module: module flixo_online: module not found
1174,WARNING,2017-11-10 20:58:28," pg openerp.modules.graph: module flixo_online: not installable, skipped"
1175,WARNING,2017-11-10 20:58:28, pg openerp.modules.module: module super_mail: module not found
1176,WARNING,2017-11-10 20:58:28," pg openerp.modules.graph: module super_mail: not installable, skipped"
1177,WARNING,2017-11-10 20:58:28, pg openerp.modules.module: module internal_thread: module not found
1178,WARNING,2017-11-10 20:58:28," pg openerp.modules.graph: module internal_thread: not installable, skipped"
1179,WARNING,2017-11-10 20:58:28, pg openerp.modules.graph: Some modules were not loaded.
1180,WARNING,2017-11-10 20:58:39, pg openerp.modules.module: module some_product_blog_v2: module not found
1181,WARNING,2017-11-10 20:58:39," pg openerp.modules.graph: module some_product_blog_v2: not installable, skipped"
1182,WARNING,2017-11-10 20:58:39, pg openerp.modules.module: module profile_management: module not found
1183,WARNING,2017-11-10 20:58:39," pg openerp.modules.graph: module profile_management: not installable, skipped"
1184,WARNING,2017-11-10 20:58:39, pg openerp.modules.module: module web_tree_image: module not found
1185,WARNING,2017-11-10 20:58:39," pg openerp.modules.graph: module web_tree_image: not installable, skipped"
1186,WARNING,2017-11-10 20:58:39, pg openerp.modules.module: module web_ckeditor4: module not found
1187,WARNING,2017-11-10 20:58:39," pg openerp.modules.graph: module web_ckeditor4: not installable, skipped"
1188,WARNING,2017-11-10 20:58:39, pg openerp.modules.module: module some_product_uys: module not found
1189,WARNING,2017-11-10 20:58:39," pg openerp.modules.graph: module some_product_uys: not installable, skipped"
1190,WARNING,2017-11-10 20:58:39, pg openerp.modules.module: module some_product_faq: module not found
1191,WARNING,2017-11-10 20:58:39," pg openerp.modules.graph: module some_product_faq: not installable, skipped"
1192,WARNING,2017-11-10 20:58:39, pg openerp.modules.module: module flixo_online: module not found
1193,WARNING,2017-11-10 20:58:39," pg openerp.modules.graph: module flixo_online: not installable, skipped"
1194,WARNING,2017-11-10 20:58:39, pg openerp.modules.module: module super_mail: module not found
1195,WARNING,2017-11-10 20:58:39," pg openerp.modules.graph: module super_mail: not installable, skipped"
1196,WARNING,2017-11-10 20:58:39, pg openerp.modules.module: module internal_thread: module not found
1197,WARNING,2017-11-10 20:58:39," pg openerp.modules.graph: module internal_thread: not installable, skipped"
1198,WARNING,2017-11-10 20:58:39, pg openerp.modules.graph: Some modules were not loaded.
1199,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module some_product_blog_v2: module not found
1200,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module some_product_blog_v2: not installable, skipped"
1201,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module profile_management: module not found
1202,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module profile_management: not installable, skipped"
1203,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module web_tree_image: module not found
1204,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module web_tree_image: not installable, skipped"
1205,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module web_ckeditor4: module not found
1206,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module web_ckeditor4: not installable, skipped"
1207,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module some_product_website_management: module not found
1208,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module some_product_website_management: not installable, skipped"
1209,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module some_product_uys: module not found
1210,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module some_product_uys: not installable, skipped"
1211,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module some_product_faq: module not found
1212,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module some_product_faq: not installable, skipped"
1213,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module flixo_online: module not found
1214,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module flixo_online: not installable, skipped"
1215,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module super_mail: module not found
1216,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module super_mail: not installable, skipped"
1217,WARNING,2017-11-10 20:59:45, pg openerp.modules.module: module internal_thread: module not found
1218,WARNING,2017-11-10 20:59:45," pg openerp.modules.graph: module internal_thread: not installable, skipped"
1219,WARNING,2017-11-10 20:59:45, pg openerp.modules.graph: Some modules were not loaded.
1220,WARNING,2017-11-10 20:59:48, pg openerp.fields: Field external.mail.messages.dialogue_id with unknown comodel_name 'external.mail.dialogue'
1221,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module some_product_blog_v2: module not found
1222,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module some_product_blog_v2: not installable, skipped"
1223,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module profile_management: module not found
1224,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module profile_management: not installable, skipped"
1225,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module web_tree_image: module not found
1226,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module web_tree_image: not installable, skipped"
1227,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module web_ckeditor4: module not found
1228,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module web_ckeditor4: not installable, skipped"
1229,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module some_product_website_management: module not found
1230,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module some_product_website_management: not installable, skipped"
1231,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module some_product_uys: module not found
1232,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module some_product_uys: not installable, skipped"
1233,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module some_product_faq: module not found
1234,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module some_product_faq: not installable, skipped"
1235,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module flixo_online: module not found
1236,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module flixo_online: not installable, skipped"
1237,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module super_mail: module not found
1238,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module super_mail: not installable, skipped"
1239,WARNING,2017-11-10 21:10:52, pg openerp.modules.module: module internal_thread: module not found
1240,WARNING,2017-11-10 21:10:52," pg openerp.modules.graph: module internal_thread: not installable, skipped"
1241,WARNING,2017-11-10 21:10:52, pg openerp.modules.graph: Some modules were not loaded.
1242,WARNING,2017-11-10 21:10:56, pg openerp.fields: Field external.mail.messages.dialogue_id with unknown comodel_name 'external.mail.dialogue'
1243,CRITICAL,2017-11-10 17:00:57, ? openerp.service.server: Failed to initialize database `pg`.
1244,CRITICAL,2017-11-10 17:16:59, ? openerp.service.server: Failed to initialize database `pg`.
1245,CRITICAL,2017-11-10 17:24:20, ? openerp.service.server: Failed to initialize database `pg`.
1246,CRITICAL,2017-11-10 17:27:36, ? openerp.service.server: Failed to initialize database `pg`.
1247,CRITICAL,2017-11-10 20:29:18, pg openerp.service.server: Failed to initialize database `pg`.
1248,CRITICAL,2017-11-10 20:32:24, pg openerp.service.server: Failed to initialize database `pg`.
1249,CRITICAL,2017-11-10 20:55:56, pg openerp.modules.module: Couldn't load module some_product_website_management
1250,CRITICAL,2017-11-10 20:55:56, pg openerp.modules.module: No module named requests_oauthlib
1251,CRITICAL,2017-11-10 20:55:56, pg openerp.service.server: Failed to initialize database `pg`.
1252,CRITICAL,2017-11-10 20:56:13, pg openerp.modules.module: Couldn't load module some_product_website_management
1253,CRITICAL,2017-11-10 20:56:13, pg openerp.modules.module: No module named requests_oauthlib
1254,CRITICAL,2017-11-10 20:56:15, pg openerp.modules.module: Couldn't load module some_product_website_management
1255,CRITICAL,2017-11-10 20:56:15, pg openerp.modules.module: No module named requests_oauthlib
1256,CRITICAL,2017-11-10 20:56:16, pg openerp.modules.module: Couldn't load module some_product_website_management
1257,CRITICAL,2017-11-10 20:56:16, pg openerp.modules.module: No module named requests_oauthlib
1258,CRITICAL,2017-11-10 20:57:22, pg openerp.modules.module: Couldn't load module some_product_website_management
1259,CRITICAL,2017-11-10 20:57:22, pg openerp.modules.module: No module named requests_oauthlib
1260,CRITICAL,2017-11-10 20:58:21, pg openerp.modules.module: Couldn't load module some_product_website_management
1261,CRITICAL,2017-11-10 20:58:21, pg openerp.modules.module: No module named profile_management
1262,CRITICAL,2017-11-10 20:58:21, pg openerp.service.server: Failed to initialize database `pg`.
1263,CRITICAL,2017-11-10 20:58:25, pg openerp.modules.module: Couldn't load module some_product_website_management
1264,CRITICAL,2017-11-10 20:58:25, pg openerp.modules.module: No module named profile_management
1265,CRITICAL,2017-11-10 20:58:28, pg openerp.modules.module: Couldn't load module some_product_website_management
1266,CRITICAL,2017-11-10 20:58:28, pg openerp.modules.module: No module named profile_management
1267,CRITICAL,2017-11-10 20:58:39, pg openerp.modules.module: Couldn't load module some_product_website_management
1268,CRITICAL,2017-11-10 20:58:39, pg openerp.modules.module: No module named profile_management
